pressure: 1010.07, temp: 22.57888,  time: 12.662
pressure: 1009.825, temp: -26.13885,  time: 1264.58
pressure: 1009.928, temp: -26.203,  time: 1279.682
pressure: 1009.835, temp: -26.24577,  time: 1294.731
pressure: 1009.695, temp: -26.30994,  time: 1309.779
pressure: 1009.844, temp: -26.35273,  time: 1324.841
pressure: 1009.946, temp: -26.41694,  time: 1339.959
pressure: 1009.61, temp: -26.45974,  time: 1355.006
pressure: 1010.197, temp: -26.52397,  time: 1370.083
pressure: 1010.15, temp: -26.54538,  time: 1385.193
pressure: 1009.813, temp: -26.58821,  time: 1400.36
pressure: 1009.766, temp: -26.60963,  time: 1415.378
pressure: 1009.719, temp: -26.63105,  time: 1430.445
pressure: 1009.625, temp: -26.6739,  time: 1445.508
pressure: 1009.531, temp: -26.71675,  time: 1460.622
pressure: 1009.968, temp: -26.73818,  time: 1475.688
pressure: 1009.921, temp: -26.75961,  time: 1490.728
pressure: 1009.921, temp: -26.75961,  time: 1505.816
pressure: 1009.874, temp: -26.78104,  time: 1520.877
pressure: 1009.874, temp: -26.78104,  time: 1535.915
pressure: 1009.827, temp: -26.80248,  time: 1550.939
pressure: 1009.827, temp: -26.80248,  time: 1565.983
pressure: 1009.49, temp: -26.84535,  time: 1581.069
pressure: 1010.17, temp: -26.86679,  time: 1596.116
pressure: 1009.685, temp: -26.86679,  time: 1611.156
pressure: 1009.638, temp: -26.88824,  time: 1626.225
pressure: 1009.88, temp: -26.88824,  time: 1641.374
pressure: 1009.833, temp: -26.90968,  time: 1656.444
pressure: 1009.981, temp: -26.95257,  time: 1671.487
pressure: 1010.465, temp: -26.95257,  time: 1686.554
pressure: 1009.933, temp: -26.97402,  time: 1701.674
pressure: 1010.128, temp: -26.99547,  time: 1716.729
pressure: 1009.401, temp: -26.99547,  time: 1731.826
pressure: 1009.886, temp: -26.99547,  time: 1746.896
pressure: 1010.034, temp: -27.03838,  time: 1762.008
pressure: 1009.744, temp: -27.05984,  time: 1777.061
pressure: 1009.986, temp: -27.05984,  time: 1792.113
pressure: 1009.939, temp: -27.0813,  time: 1807.179
pressure: 1009.939, temp: -27.0813,  time: 1822.314
pressure: 1009.696, temp: -27.0813,  time: 1837.384
pressure: 1009.939, temp: -27.0813,  time: 1852.477
pressure: 1010.086, temp: -27.12422,  time: 1867.574
pressure: 1009.649, temp: -27.10276,  time: 1882.723
pressure: 1009.554, temp: -27.14568,  time: 1897.847
pressure: 1009.554, temp: -27.14568,  time: 1912.95
pressure: 1009.844, temp: -27.12422,  time: 1928.024
pressure: 1010.233, temp: -27.16715,  time: 1943.171
pressure: 1009.507, temp: -27.16715,  time: 1958.275
pressure: 1009.943, temp: -27.18862,  time: 1973.364
pressure: 1009.701, temp: -27.18862,  time: 1988.477
pressure: 1009.701, temp: -27.18862,  time: 2003.627
pressure: 1009.943, temp: -27.18862,  time: 2018.718
pressure: 1009.364, temp: -27.23156,  time: 2033.798
pressure: 1009.606, temp: -27.23156,  time: 2048.887
pressure: 1009.848, temp: -27.23156,  time: 2064.055
pressure: 1009.558, temp: -27.25303,  time: 2079.162
pressure: 1010.09, temp: -27.23156,  time: 2094.264
pressure: 1009.606, temp: -27.23156,  time: 2109.38
pressure: 1010.09, temp: -27.23156,  time: 2124.565
pressure: 1009.896, temp: -27.21008,  time: 2139.694
pressure: 1009.654, temp: -27.21008,  time: 2154.84
pressure: 1010.138, temp: -27.21008,  time: 2169.975
pressure: 1009.848, temp: -27.23156,  time: 2185.145
pressure: 1009.848, temp: -27.23156,  time: 2200.27
pressure: 1009.848, temp: -27.23156,  time: 2215.39
pressure: 1010.09, temp: -27.23156,  time: 2230.528
pressure: 1009.848, temp: -27.23156,  time: 2245.711
pressure: 1010.138, temp: -27.21008,  time: 2260.833
pressure: 1009.701, temp: -27.18862,  time: 2275.95
pressure: 1009.701, temp: -27.18862,  time: 2291.076
pressure: 1009.411, temp: -27.21008,  time: 2306.246
pressure: 1010.138, temp: -27.21008,  time: 2321.371
pressure: 1009.654, temp: -27.21008,  time: 2336.524
pressure: 1009.701, temp: -27.18862,  time: 2351.63
pressure: 1009.848, temp: -27.23156,  time: 2366.826
pressure: 1009.606, temp: -27.23156,  time: 2381.925
pressure: 1009.896, temp: -27.21008,  time: 2397.054
pressure: 1009.654, temp: -27.21008,  time: 2412.189
pressure: 1009.896, temp: -27.21008,  time: 2427.359
pressure: 1009.459, temp: -27.18862,  time: 2442.439
pressure: 1009.749, temp: -27.16715,  time: 2457.555
pressure: 1009.991, temp: -27.16715,  time: 2472.657
pressure: 1009.749, temp: -27.16715,  time: 2487.845
pressure: 1009.796, temp: -27.14568,  time: 2502.953
pressure: 1009.991, temp: -27.16715,  time: 2518.07
pressure: 1009.991, temp: -27.16715,  time: 2533.176
pressure: 1010.039, temp: -27.14568,  time: 2548.332
pressure: 1009.749, temp: -27.16715,  time: 2563.437
pressure: 1009.554, temp: -27.14568,  time: 2578.562
pressure: 1009.796, temp: -27.14568,  time: 2593.717
pressure: 1009.554, temp: -27.14568,  time: 2608.885
pressure: 1009.796, temp: -27.14568,  time: 2624.0
pressure: 1009.844, temp: -27.12422,  time: 2639.102
pressure: 1009.602, temp: -27.12422,  time: 2654.266
pressure: 1009.844, temp: -27.12422,  time: 2669.447
pressure: 1009.554, temp: -27.14568,  time: 2684.549
pressure: 1010.281, temp: -27.14568,  time: 2699.696
pressure: 1009.602, temp: -27.12422,  time: 2714.817
pressure: 1009.796, temp: -27.14568,  time: 2729.947
pressure: 1009.796, temp: -27.14568,  time: 2745.064
pressure: 1010.086, temp: -27.12422,  time: 2760.169
pressure: 1010.281, temp: -27.14568,  time: 2775.273
pressure: 1009.796, temp: -27.14568,  time: 2790.427
pressure: 1009.554, temp: -27.14568,  time: 2805.504
pressure: 1010.281, temp: -27.14568,  time: 2820.607
pressure: 1009.749, temp: -27.16715,  time: 2835.703
pressure: 1009.749, temp: -27.16715,  time: 2850.863
pressure: 1009.749, temp: -27.16715,  time: 2865.972
pressure: 1009.701, temp: -27.18862,  time: 2881.078
pressure: 1009.749, temp: -27.16715,  time: 2896.207
pressure: 1009.991, temp: -27.16715,  time: 2911.428
pressure: 1009.796, temp: -27.14568,  time: 2926.556
pressure: 1009.749, temp: -27.16715,  time: 2941.677
pressure: 1009.749, temp: -27.16715,  time: 2956.795
pressure: 1009.796, temp: -27.14568,  time: 2971.987
pressure: 1009.749, temp: -27.16715,  time: 2987.102
pressure: 1009.554, temp: -27.14568,  time: 3002.259
pressure: 1010.039, temp: -27.14568,  time: 3017.396
pressure: 1009.844, temp: -27.12422,  time: 3032.601
pressure: 1009.844, temp: -27.12422,  time: 3047.726
pressure: 1009.844, temp: -27.12422,  time: 3062.861
pressure: 1009.844, temp: -27.12422,  time: 3078.004
pressure: 1010.039, temp: -27.14568,  time: 3091.591
pressure: 1009.602, temp: -27.12422,  time: 3105.11
pressure: 1009.554, temp: -27.14568,  time: 3120.249
pressure: 1009.844, temp: -27.12422,  time: 3135.409
pressure: 1009.796, temp: -27.14568,  time: 3150.583
pressure: 1009.796, temp: -27.14568,  time: 3165.826
pressure: 1009.554, temp: -27.14568,  time: 3180.979
pressure: 1010.086, temp: -27.12422,  time: 3196.132
pressure: 1009.844, temp: -27.12422,  time: 3211.291
pressure: 1009.796, temp: -27.14568,  time: 3226.506
pressure: 1009.602, temp: -27.12422,  time: 3241.675
pressure: 1009.796, temp: -27.14568,  time: 3256.869
pressure: 1009.796, temp: -27.14568,  time: 3272.033
pressure: 1009.554, temp: -27.14568,  time: 3287.263
pressure: 1009.796, temp: -27.14568,  time: 3302.409
pressure: 1009.602, temp: -27.12422,  time: 3317.577
pressure: 1009.602, temp: -27.12422,  time: 3332.748
pressure: 1009.602, temp: -27.12422,  time: 3347.962
pressure: 1009.602, temp: -27.12422,  time: 3363.143
pressure: 1009.649, temp: -27.10276,  time: 3378.334
pressure: 1009.891, temp: -27.10276,  time: 3393.538
pressure: 1009.649, temp: -27.10276,  time: 3408.795
pressure: 1009.891, temp: -27.10276,  time: 3424.013
pressure: 1009.649, temp: -27.10276,  time: 3439.226
pressure: 1009.407, temp: -27.10276,  time: 3454.413
pressure: 1009.939, temp: -27.0813,  time: 3469.682
pressure: 1009.696, temp: -27.0813,  time: 3484.865
pressure: 1009.844, temp: -27.12422,  time: 3500.127
pressure: 1010.134, temp: -27.10276,  time: 3515.311
pressure: 1009.891, temp: -27.10276,  time: 3530.547
pressure: 1009.796, temp: -27.14568,  time: 3545.712
pressure: 1009.891, temp: -27.10276,  time: 3560.919
pressure: 1009.696, temp: -27.0813,  time: 3576.088
pressure: 1009.649, temp: -27.10276,  time: 3591.315
pressure: 1009.649, temp: -27.10276,  time: 3606.471
pressure: 1009.891, temp: -27.10276,  time: 3621.64
pressure: 1009.649, temp: -27.10276,  time: 3636.824
pressure: 1010.134, temp: -27.10276,  time: 3652.06
pressure: 1009.891, temp: -27.10276,  time: 3667.268
pressure: 1009.649, temp: -27.10276,  time: 3682.473
pressure: 1009.796, temp: -27.14568,  time: 3697.666
pressure: 1009.891, temp: -27.10276,  time: 3712.883
pressure: 1009.844, temp: -27.12422,  time: 3728.079
pressure: 1009.359, temp: -27.12422,  time: 3743.297
pressure: 1009.891, temp: -27.10276,  time: 3758.484
pressure: 1009.649, temp: -27.10276,  time: 3773.712
pressure: 1009.891, temp: -27.10276,  time: 3788.881
pressure: 1009.891, temp: -27.10276,  time: 3804.036
pressure: 1009.602, temp: -27.12422,  time: 3819.203
pressure: 1009.649, temp: -27.10276,  time: 3834.432
pressure: 1009.696, temp: -27.0813,  time: 3849.601
pressure: 1010.134, temp: -27.10276,  time: 3864.782
pressure: 1010.134, temp: -27.10276,  time: 3879.988
pressure: 1009.696, temp: -27.0813,  time: 3895.243
pressure: 1010.181, temp: -27.0813,  time: 3910.43
pressure: 1009.744, temp: -27.05984,  time: 3925.643
pressure: 1009.986, temp: -27.05984,  time: 3940.814
pressure: 1009.939, temp: -27.0813,  time: 3956.034
pressure: 1010.229, temp: -27.05984,  time: 3971.207
pressure: 1009.696, temp: -27.0813,  time: 3984.821
pressure: 1009.744, temp: -27.05984,  time: 3996.83
pressure: 1010.181, temp: -27.0813,  time: 4010.432
pressure: 1009.502, temp: -27.05984,  time: 4025.661
pressure: 1009.744, temp: -27.05984,  time: 4040.839
pressure: 1009.696, temp: -27.0813,  time: 4056.002
pressure: 1009.744, temp: -27.05984,  time: 4071.182
pressure: 1009.939, temp: -27.0813,  time: 4086.419
pressure: 1009.649, temp: -27.10276,  time: 4101.601
pressure: 1009.696, temp: -27.0813,  time: 4116.781
pressure: 1009.939, temp: -27.0813,  time: 4131.994
pressure: 1009.939, temp: -27.0813,  time: 4147.242
pressure: 1009.986, temp: -27.05984,  time: 4162.44
pressure: 1010.034, temp: -27.03838,  time: 4177.675
pressure: 1009.791, temp: -27.03838,  time: 4192.889
pressure: 1009.549, temp: -27.03838,  time: 4208.127
pressure: 1009.791, temp: -27.03838,  time: 4223.34
pressure: 1009.791, temp: -27.03838,  time: 4238.547
pressure: 1010.034, temp: -27.03838,  time: 4253.766
pressure: 1009.939, temp: -27.0813,  time: 4269.02
pressure: 1009.744, temp: -27.05984,  time: 4284.225
pressure: 1010.229, temp: -27.05984,  time: 4299.422
pressure: 1009.939, temp: -27.0813,  time: 4314.624
pressure: 1009.939, temp: -27.0813,  time: 4329.886
pressure: 1009.986, temp: -27.05984,  time: 4345.108
pressure: 1010.229, temp: -27.05984,  time: 4360.317
pressure: 1010.034, temp: -27.03838,  time: 4375.537
pressure: 1009.454, temp: -27.0813,  time: 4390.813
pressure: 1009.939, temp: -27.0813,  time: 4406.05
pressure: 1009.986, temp: -27.05984,  time: 4419.744
pressure: 1009.696, temp: -27.0813,  time: 4433.384
pressure: 1009.986, temp: -27.05984,  time: 4448.691
pressure: 1009.986, temp: -27.05984,  time: 4463.904
pressure: 1009.986, temp: -27.05984,  time: 4479.146
pressure: 1010.034, temp: -27.03838,  time: 4494.374
pressure: 1010.034, temp: -27.03838,  time: 4509.68
pressure: 1010.034, temp: -27.03838,  time: 4524.903
pressure: 1010.081, temp: -27.01693,  time: 4540.142
pressure: 1009.839, temp: -27.01693,  time: 4555.382
pressure: 1010.034, temp: -27.03838,  time: 4570.663
pressure: 1009.549, temp: -27.03838,  time: 4585.913
pressure: 1009.839, temp: -27.01693,  time: 4601.159
pressure: 1009.986, temp: -27.05984,  time: 4616.404
pressure: 1010.034, temp: -27.03838,  time: 4631.719
pressure: 1010.034, temp: -27.03838,  time: 4646.98
pressure: 1009.549, temp: -27.03838,  time: 4662.254
pressure: 1009.839, temp: -27.01693,  time: 4677.595
pressure: 1009.549, temp: -27.03838,  time: 4692.887
pressure: 1009.839, temp: -27.01693,  time: 4708.128
pressure: 1009.839, temp: -27.01693,  time: 4723.36
pressure: 1010.081, temp: -27.01693,  time: 4738.591
pressure: 1010.081, temp: -27.01693,  time: 4753.892
pressure: 1010.081, temp: -27.01693,  time: 4769.185
pressure: 1009.791, temp: -27.03838,  time: 4784.412
pressure: 1010.081, temp: -27.01693,  time: 4799.631
pressure: 1010.034, temp: -27.03838,  time: 4814.883
pressure: 1009.596, temp: -27.01693,  time: 4830.1
pressure: 1009.886, temp: -26.99547,  time: 4845.329
pressure: 1010.081, temp: -27.01693,  time: 4860.562
pressure: 1009.839, temp: -27.01693,  time: 4875.85
pressure: 1009.596, temp: -27.01693,  time: 4891.082
pressure: 1009.644, temp: -26.99547,  time: 4906.331
pressure: 1009.644, temp: -26.99547,  time: 4921.603
pressure: 1010.371, temp: -26.99547,  time: 4936.914
pressure: 1009.449, temp: -26.97402,  time: 4952.205
pressure: 1010.176, temp: -26.97402,  time: 4967.425
pressure: 1009.933, temp: -26.97402,  time: 4982.668
pressure: 1009.886, temp: -26.99547,  time: 4996.336
pressure: 1009.933, temp: -26.97402,  time: 5010.03
pressure: 1010.128, temp: -26.99547,  time: 5025.236
pressure: 1009.886, temp: -26.99547,  time: 5040.457
pressure: 1009.886, temp: -26.99547,  time: 5055.683
pressure: 1009.644, temp: -26.99547,  time: 5070.949
pressure: 1009.401, temp: -26.99547,  time: 5086.175
pressure: 1009.933, temp: -26.97402,  time: 5101.454
pressure: 1009.644, temp: -26.99547,  time: 5116.68
pressure: 1009.738, temp: -26.95257,  time: 5131.964
pressure: 1009.933, temp: -26.97402,  time: 5147.185
pressure: 1009.933, temp: -26.97402,  time: 5162.424
pressure: 1009.496, temp: -26.95257,  time: 5177.703
pressure: 1009.738, temp: -26.95257,  time: 5192.985
pressure: 1009.738, temp: -26.95257,  time: 5208.225
pressure: 1009.738, temp: -26.95257,  time: 5223.46
pressure: 1009.496, temp: -26.95257,  time: 5238.696
pressure: 1010.028, temp: -26.93113,  time: 5253.981
pressure: 1009.738, temp: -26.95257,  time: 5267.681
pressure: 1009.738, temp: -26.95257,  time: 5281.312
pressure: 1009.786, temp: -26.93113,  time: 5296.557
pressure: 1010.223, temp: -26.95257,  time: 5311.846
pressure: 1009.449, temp: -26.97402,  time: 5327.087
pressure: 1010.028, temp: -26.93113,  time: 5342.335
pressure: 1009.738, temp: -26.95257,  time: 5357.583
pressure: 1009.543, temp: -26.93113,  time: 5372.868
pressure: 1009.496, temp: -26.95257,  time: 5388.126
pressure: 1009.981, temp: -26.95257,  time: 5403.404
pressure: 1009.786, temp: -26.93113,  time: 5418.692
pressure: 1009.591, temp: -26.90968,  time: 5434.024
pressure: 1009.786, temp: -26.93113,  time: 5449.3
pressure: 1009.738, temp: -26.95257,  time: 5464.566
pressure: 1010.271, temp: -26.93113,  time: 5479.85
pressure: 1009.591, temp: -26.90968,  time: 5495.157
pressure: 1009.786, temp: -26.93113,  time: 5510.438
pressure: 1009.786, temp: -26.93113,  time: 5525.706
pressure: 1010.028, temp: -26.93113,  time: 5540.984
pressure: 1010.028, temp: -26.93113,  time: 5556.298
pressure: 1009.786, temp: -26.93113,  time: 5571.556
pressure: 1010.028, temp: -26.93113,  time: 5585.269
pressure: 1010.075, temp: -26.90968,  time: 5598.932
pressure: 1009.833, temp: -26.90968,  time: 5614.205
pressure: 1010.028, temp: -26.93113,  time: 5629.551
pressure: 1009.786, temp: -26.93113,  time: 5644.851
pressure: 1009.591, temp: -26.90968,  time: 5660.145
pressure: 1009.833, temp: -26.90968,  time: 5675.487
pressure: 1009.833, temp: -26.90968,  time: 5690.845
pressure: 1009.638, temp: -26.88824,  time: 5706.144
pressure: 1009.88, temp: -26.88824,  time: 5721.435
pressure: 1010.123, temp: -26.88824,  time: 5736.746
pressure: 1009.88, temp: -26.88824,  time: 5752.096
pressure: 1009.833, temp: -26.90968,  time: 5767.409
pressure: 1009.833, temp: -26.90968,  time: 5782.711
pressure: 1009.88, temp: -26.88824,  time: 5798.019
pressure: 1009.638, temp: -26.88824,  time: 5813.349
pressure: 1010.123, temp: -26.88824,  time: 5828.654
pressure: 1009.496, temp: -26.95257,  time: 5843.988
pressure: 1009.833, temp: -26.90968,  time: 5859.298
pressure: 1009.88, temp: -26.88824,  time: 5874.633
pressure: 1009.88, temp: -26.88824,  time: 5889.93
pressure: 1010.123, temp: -26.88824,  time: 5905.25
pressure: 1009.638, temp: -26.88824,  time: 5918.999
pressure: 1009.638, temp: -26.88824,  time: 5932.745
pressure: 1009.638, temp: -26.88824,  time: 5948.064
pressure: 1009.685, temp: -26.86679,  time: 5963.402
pressure: 1009.638, temp: -26.88824,  time: 5978.646
pressure: 1009.88, temp: -26.88824,  time: 5993.937
pressure: 1009.833, temp: -26.90968,  time: 6009.149
pressure: 1009.638, temp: -26.88824,  time: 6024.337
pressure: 1009.88, temp: -26.88824,  time: 6039.463
pressure: 1009.88, temp: -26.88824,  time: 6054.636
pressure: 1009.638, temp: -26.88824,  time: 6069.763
pressure: 1009.732, temp: -26.84535,  time: 6084.882
pressure: 1010.17, temp: -26.86679,  time: 6100.017
pressure: 1009.928, temp: -26.86679,  time: 6115.201
pressure: 1009.685, temp: -26.86679,  time: 6130.346
pressure: 1009.638, temp: -26.88824,  time: 6145.526
pressure: 1009.928, temp: -26.86679,  time: 6160.647
pressure: 1009.443, temp: -26.86679,  time: 6175.865
pressure: 1009.638, temp: -26.88824,  time: 6191.002
pressure: 1009.2, temp: -26.86679,  time: 6206.122
pressure: 1009.638, temp: -26.88824,  time: 6221.255
pressure: 1009.638, temp: -26.88824,  time: 6236.425
pressure: 1009.638, temp: -26.88824,  time: 6251.564
pressure: 1009.395, temp: -26.88824,  time: 6266.684
pressure: 1009.443, temp: -26.86679,  time: 6281.824
pressure: 1009.2, temp: -26.86679,  time: 6297.047
pressure: 1009.732, temp: -26.84535,  time: 6312.131
pressure: 1009.88, temp: -26.88824,  time: 6327.246
pressure: 1009.591, temp: -26.90968,  time: 6342.363
pressure: 1009.638, temp: -26.88824,  time: 6357.524
pressure: 1009.88, temp: -26.88824,  time: 6372.637
pressure: 1009.685, temp: -26.86679,  time: 6387.776
pressure: 1009.49, temp: -26.84535,  time: 6402.916
pressure: 1009.49, temp: -26.84535,  time: 6418.14
pressure: 1009.537, temp: -26.82392,  time: 6433.279
pressure: 1009.732, temp: -26.84535,  time: 6448.422
pressure: 1009.928, temp: -26.86679,  time: 6463.565
pressure: 1009.928, temp: -26.86679,  time: 6478.752
pressure: 1009.49, temp: -26.84535,  time: 6493.913
pressure: 1009.928, temp: -26.86679,  time: 6509.066
pressure: 1009.443, temp: -26.86679,  time: 6524.176
pressure: 1010.123, temp: -26.88824,  time: 6539.288
pressure: 1009.685, temp: -26.86679,  time: 6554.318
pressure: 1009.928, temp: -26.86679,  time: 6569.383
pressure: 1009.685, temp: -26.86679,  time: 6584.44
pressure: 1009.88, temp: -26.88824,  time: 6599.559
pressure: 1009.732, temp: -26.84535,  time: 6614.643
pressure: 1009.443, temp: -26.86679,  time: 6629.723
pressure: 1009.49, temp: -26.84535,  time: 6644.82
pressure: 1009.78, temp: -26.82392,  time: 6660.004
pressure: 1010.022, temp: -26.82392,  time: 6675.086
pressure: 1009.732, temp: -26.84535,  time: 6690.165
pressure: 1009.49, temp: -26.84535,  time: 6705.26
pressure: 1009.975, temp: -26.84535,  time: 6720.407
pressure: 1009.49, temp: -26.84535,  time: 6735.492
pressure: 1009.975, temp: -26.84535,  time: 6750.58
pressure: 1009.975, temp: -26.84535,  time: 6765.674
pressure: 1009.49, temp: -26.84535,  time: 6780.803
pressure: 1009.732, temp: -26.84535,  time: 6795.874
pressure: 1009.49, temp: -26.84535,  time: 6810.966
pressure: 1009.732, temp: -26.84535,  time: 6826.061
pressure: 1009.975, temp: -26.84535,  time: 6841.111
pressure: 1009.732, temp: -26.84535,  time: 6854.577
pressure: 1009.732, temp: -26.84535,  time: 6867.943
pressure: 1009.732, temp: -26.84535,  time: 6882.975
pressure: 1009.732, temp: -26.84535,  time: 6898.056
pressure: 1009.537, temp: -26.82392,  time: 6913.147
pressure: 1009.584, temp: -26.80248,  time: 6928.177
pressure: 1009.827, temp: -26.80248,  time: 6943.233
pressure: 1010.069, temp: -26.80248,  time: 6958.272
pressure: 1009.342, temp: -26.80248,  time: 6973.35
pressure: 1009.827, temp: -26.80248,  time: 6988.393
pressure: 1010.069, temp: -26.80248,  time: 7003.424
pressure: 1009.632, temp: -26.78104,  time: 7016.933
pressure: 1009.584, temp: -26.80248,  time: 7030.394
pressure: 1009.537, temp: -26.82392,  time: 7045.409
pressure: 1009.827, temp: -26.80248,  time: 7060.432
pressure: 1009.537, temp: -26.82392,  time: 7075.452
pressure: 1009.78, temp: -26.82392,  time: 7090.541
pressure: 1010.022, temp: -26.82392,  time: 7105.571
pressure: 1010.022, temp: -26.82392,  time: 7120.62
pressure: 1009.732, temp: -26.84535,  time: 7135.741
pressure: 1009.584, temp: -26.80248,  time: 7150.826
pressure: 1009.537, temp: -26.82392,  time: 7165.832
pressure: 1009.78, temp: -26.82392,  time: 7180.856
pressure: 1009.537, temp: -26.82392,  time: 7195.877
pressure: 1009.584, temp: -26.80248,  time: 7210.943
pressure: 1009.342, temp: -26.80248,  time: 7225.978
pressure: 1009.389, temp: -26.78104,  time: 7241.006
pressure: 1009.632, temp: -26.78104,  time: 7256.029
pressure: 1009.389, temp: -26.78104,  time: 7271.103
pressure: 1010.117, temp: -26.78104,  time: 7286.128
pressure: 1009.632, temp: -26.78104,  time: 7301.149
pressure: 1009.827, temp: -26.80248,  time: 7316.18
pressure: 1009.679, temp: -26.75961,  time: 7331.318
pressure: 1009.679, temp: -26.75961,  time: 7346.332
pressure: 1009.632, temp: -26.78104,  time: 7361.37
pressure: 1009.679, temp: -26.75961,  time: 7376.426
pressure: 1009.679, temp: -26.75961,  time: 7391.52
pressure: 1009.584, temp: -26.80248,  time: 7406.54
pressure: 1009.874, temp: -26.78104,  time: 7421.573
pressure: 1009.679, temp: -26.75961,  time: 7436.603
pressure: 1009.584, temp: -26.80248,  time: 7451.707
pressure: 1009.389, temp: -26.78104,  time: 7466.77
pressure: 1009.342, temp: -26.80248,  time: 7481.779
pressure: 1009.827, temp: -26.80248,  time: 7496.78
