pressure: 1006.731, temp: 20.84319,  time: 3.528
pressure: 1006.763, temp: -29.30534,  time: 2151.042
pressure: 1006.814, temp: -29.28363,  time: 2166.165
pressure: 1007.344, temp: -29.26192,  time: 2181.311
pressure: 1007.053, temp: -29.28363,  time: 2196.42
pressure: 1007.003, temp: -29.30534,  time: 2211.514
pressure: 1007.344, temp: -29.26192,  time: 2226.652
pressure: 1007.053, temp: -29.28363,  time: 2241.744
pressure: 1007.053, temp: -29.28363,  time: 2256.933
pressure: 1007.053, temp: -29.28363,  time: 2272.012
pressure: 1007.053, temp: -29.28363,  time: 2287.109
pressure: 1007.344, temp: -29.26192,  time: 2302.202
pressure: 1007.003, temp: -29.30534,  time: 2317.332
pressure: 1007.053, temp: -29.28363,  time: 2332.424
pressure: 1007.003, temp: -29.30534,  time: 2347.741
pressure: 1006.524, temp: -29.30534,  time: 2362.753
pressure: 1007.053, temp: -29.28363,  time: 2377.783
pressure: 1007.104, temp: -29.26192,  time: 2392.854
pressure: 1007.293, temp: -29.28363,  time: 2407.91
pressure: 1006.865, temp: -29.26192,  time: 2423.012
pressure: 1007.155, temp: -29.24022,  time: 2438.063
pressure: 1007.155, temp: -29.24022,  time: 2453.097
pressure: 1007.104, temp: -29.26192,  time: 2468.133
pressure: 1006.676, temp: -29.24022,  time: 2483.173
pressure: 1006.549, temp: -28.67644,  time: 3.664
